Line#,Date,"Temperature (S-THB 10979906:10974876-1), *C, Bree_met_5","Wind Speed (S-WSB 10979906:10955814-1), m/s, Bree_met_5","Solar Radiation (S-LIB 10979906:10969905-1), W/m^2, Bree_met_5","RH (S-THB 10979906:10974876-2), %, Bree_met_5","PAR (S-LIA 10979906:10962914-1), uE, Bree_met_5","Gust Speed (S-WSB 10979906:10955814-2), m/s, Bree_met_5","Wind Direction (S-WDA 10979906:10969970-1), *, Bree_met_5","Pressure (S-BPB 10979906:10972867-1), mbar, Bree_met_5","Dew Point (S-THB 10979906:10974876-3), *C, Bree_met_5","Battery (RX3000 BATTERY 10979906:10979906-B), V, Bree_met_5"
524,07/25/20 22:25:00,28.47,3.0,267,46.10,599,5.0,202,999.8,15.78,4.408
525,07/25/20 22:30:00,28.27,4.0,264,49.30,591,5.0,197,999.7,16.65,4.433
526,07/25/20 22:35:00,28.62,4.0,236,43.20,519,5.5,204,999.8,14.90,4.453
527,07/25/20 22:40:00,28.07,3.5,158,49.50,356,4.5,202,"1,000.2",16.54,4.436
528,07/25/20 22:45:00,27.95,3.5,81,45.60,199,5.5,206,"1,000.9",15.14,4.409
529,07/25/20 22:50:00,28.12,4.0,131,47.60,291,5.5,206,"1,000.5",15.97,4.403
530,07/25/20 22:55:00,28.25,3.5,201,46.40,429,5.0,206,"1,000.0",15.68,4.398
531,07/25/20 23:00:00,28.10,3.0,204,49.80,436,4.0,205,999.8,16.65,4.409
532,07/25/20 23:05:00,28.10,3.0,152,48.80,336,4.0,208,"1,000.3",16.33,4.442
533,07/25/20 23:10:00,27.92,3.0,149,50.60,319,4.5,205,"1,000.0",16.75,4.448
534,07/25/20 23:15:00,27.97,2.5,89,50.00,214,3.5,205,"1,000.5",16.60,4.427
535,07/25/20 23:20:00,27.51,2.5,43,52.30,116,4.0,204,"1,000.8",16.88,4.408
536,07/25/20 23:25:00,27.55,3.0,48,53.20,119,4.0,205,"1,000.6",17.20,4.402
537,07/25/20 23:30:00,27.63,3.0,67,50.80,144,3.5,205,"1,000.4",16.54,4.398
538,07/25/20 23:35:00,27.65,3.0,76,49.50,159,4.0,211,"1,000.4",16.15,4.403
539,07/25/20 23:40:00,27.11,2.0,79,57.40,156,3.5,204,"1,000.3",17.99,4.412
540,07/25/20 23:45:00,26.84,2.0,48,57.40,106,2.5,199,"1,000.8",17.74,4.418
541,07/25/20 23:50:00,26.50,1.5,41,60.80,86,2.5,201,"1,000.7",18.34,4.424
542,07/25/20 23:55:00,26.30,2.0,36,59.50,71,2.5,202,"1,000.7",17.81,4.427
543,07/26/20 00:00:00,26.23,2.0,26,60.50,54,2.5,195,"1,000.7",18.01,4.427
544,07/26/20 00:05:00,26.01,1.5,18,63.50,39,2.0,194,"1,000.8",18.57,4.424
545,07/26/20 00:10:00,25.94,1.5,13,64.60,29,2.0,194,"1,000.8",18.78,4.420
546,07/26/20 00:15:00,25.91,2.0,7,61.30,16,3.5,187,"1,000.8",17.92,4.398
547,07/26/20 00:20:00,25.72,2.0,3,62.60,11,3.0,185,"1,000.7",18.07,4.386
548,07/26/20 00:25:00,25.50,2.0,1,62.00,6,3.0,184,"1,000.9",17.71,4.385
549,07/26/20 00:30:00,25.36,2.0,1,65.90,4,2.5,187,"1,000.8",18.54,4.385
550,07/26/20 00:35:00,25.26,2.0,1,65.20,1,2.5,181,"1,000.8",18.28,4.383
551,07/26/20 00:40:00,25.16,2.0,1,68.20,1,3.0,183,"1,000.9",18.91,4.382
552,07/26/20 00:45:00,25.02,2.0,1,70.70,1,3.0,180,"1,000.9",19.35,4.380
553,07/26/20 00:50:00,24.85,2.0,1,67.70,1,3.0,173,"1,000.9",18.49,4.379
554,07/26/20 00:55:00,24.70,2.5,1,70.60,1,3.0,173,"1,000.9",19.02,4.379
555,07/26/20 01:00:00,24.29,2.0,1,68.50,1,3.0,164,"1,000.9",18.15,4.377
556,07/26/20 01:05:00,24.34,2.0,1,68.80,1,3.0,168,"1,000.8",18.26,4.377
557,07/26/20 01:10:00,24.46,2.5,1,70.20,1,3.5,171,"1,000.9",18.70,4.376
558,07/26/20 01:15:00,24.46,3.0,1,67.80,1,3.5,178,"1,001.0",18.14,4.376
559,07/26/20 01:20:00,24.36,2.5,1,69.40,1,3.5,181,"1,001.0",18.42,4.374
560,07/26/20 01:25:00,24.32,2.5,1,70.30,1,3.5,174,"1,001.1",18.58,4.373
561,07/26/20 01:30:00,24.29,2.5,1,67.60,1,4.5,167,"1,001.0",17.94,4.373
562,07/26/20 01:35:00,24.34,2.5,1,67.30,1,3.5,164,"1,000.9",17.91,4.373
563,07/26/20 01:40:00,24.63,3.0,1,64.70,1,4.5,173,"1,000.7",17.56,4.371
564,07/26/20 01:45:00,24.44,3.0,1,65.20,1,4.0,171,"1,001.0",17.50,4.371
565,07/26/20 01:50:00,24.51,3.0,1,65.60,1,4.0,173,"1,000.8",17.66,4.371
566,07/26/20 01:55:00,24.51,3.0,1,67.40,1,4.5,173,"1,000.9",18.10,4.370
567,07/26/20 02:00:00,24.29,3.0,1,66.10,1,4.0,174,"1,000.9",17.58,4.370
568,07/26/20 02:05:00,24.36,3.0,1,65.50,1,4.5,173,"1,000.9",17.50,4.368
569,07/26/20 02:10:00,24.32,3.0,1,65.10,1,4.0,168,"1,001.0",17.36,4.368
570,07/26/20 02:15:00,24.41,2.5,1,65.50,1,3.5,170,"1,000.9",17.55,4.367
571,07/26/20 02:20:00,24.22,2.5,1,66.10,1,3.0,161,"1,001.1",17.51,4.367
572,07/26/20 02:25:00,24.17,2.0,1,65.20,1,3.0,164,"1,000.9",17.25,4.367
573,07/26/20 02:30:00,24.10,2.0,1,66.80,1,3.0,163,"1,001.1",17.56,4.367
574,07/26/20 02:35:00,24.00,2.0,1,67.90,1,3.0,170,"1,000.9",17.73,4.365
575,07/26/20 02:40:00,23.95,2.5,1,67.00,1,3.0,166,"1,001.0",17.47,4.365
576,07/26/20 02:45:00,23.98,2.5,1,66.90,1,3.5,167,"1,001.0",17.47,4.365
577,07/26/20 02:50:00,24.24,3.0,1,67.90,1,4.5,180,"1,000.8",17.96,4.365
578,07/26/20 02:55:00,24.92,2.5,1,60.90,1,4.5,198,"1,000.8",16.88,4.364
579,07/26/20 03:00:00,24.77,3.0,1,66.60,1,4.5,201,"1,000.9",18.16,4.364
580,07/26/20 03:05:00,23.71,3.0,1,66.70,1,3.5,164,"1,000.9",17.17,4.362
581,07/26/20 03:10:00,23.62,3.0,1,66.00,1,4.0,163,"1,000.9",16.91,4.362
582,07/26/20 03:15:00,23.52,3.0,1,66.30,1,4.0,164,"1,001.1",16.89,4.362
583,07/26/20 03:20:00,23.45,2.5,1,70.40,1,4.0,167,"1,000.9",17.78,4.362
584,07/26/20 03:25:00,23.02,3.0,1,70.00,1,3.5,175,"1,001.0",17.27,4.362
585,07/26/20 03:30:00,22.90,3.0,1,70.10,1,3.5,178,"1,001.0",17.18,4.362
586,07/26/20 03:35:00,22.68,3.0,1,69.50,1,4.0,181,"1,001.1",16.84,4.361
587,07/26/20 03:40:00,22.66,2.5,1,72.20,1,3.5,180,"1,001.2",17.42,4.361
588,07/26/20 03:45:00,22.61,2.5,1,72.50,1,3.0,173,"1,001.1",17.44,4.359
589,07/26/20 03:50:00,22.23,2.5,1,73.00,1,3.5,159,"1,001.0",17.18,4.359
590,07/26/20 03:55:00,22.18,2.5,1,72.80,1,3.5,157,"1,001.0",17.09,4.358
591,07/26/20 04:00:00,22.20,2.5,1,72.30,1,3.5,161,"1,001.0",17.00,4.358
592,07/26/20 04:05:00,22.20,2.5,1,72.40,1,3.0,161,"1,001.0",17.02,4.358
593,07/26/20 04:10:00,22.35,2.5,1,70.50,1,3.5,157,"1,001.0",16.74,4.356
594,07/26/20 04:15:00,22.47,2.5,1,71.40,1,3.0,159,"1,000.9",17.06,4.346
595,07/26/20 04:20:00,22.39,2.0,1,70.10,1,3.0,166,"1,001.0",16.70,4.343
596,07/26/20 04:25:00,22.35,2.5,1,70.10,1,3.5,163,"1,000.9",16.65,4.349
597,07/26/20 04:30:00,22.42,3.0,1,69.30,1,4.0,163,"1,000.9",16.54,4.352
598,07/26/20 04:35:00,22.42,3.0,1,72.70,1,4.0,171,"1,001.0",17.30,4.353
599,07/26/20 04:40:00,22.23,3.5,1,72.60,1,4.5,177,"1,000.9",17.09,4.353
600,07/26/20 04:45:00,22.06,3.0,1,72.80,1,4.0,178,"1,001.0",16.97,4.355
601,07/26/20 04:50:00,21.99,3.0,1,72.20,1,4.0,175,"1,001.1",16.77,4.355
602,07/26/20 04:55:00,21.94,3.0,1,73.90,1,3.5,168,"1,000.9",17.09,4.355
603,07/26/20 05:00:00,21.89,2.5,1,72.00,1,3.5,156,"1,001.1",16.64,4.355
604,07/26/20 05:05:00,22.03,2.5,1,70.50,1,3.5,159,"1,001.0",16.44,4.353
605,07/26/20 05:10:00,22.23,3.0,1,69.90,1,4.0,166,"1,000.8",16.49,4.353
606,07/26/20 05:15:00,22.25,3.0,1,71.50,1,4.0,175,"1,000.9",16.87,4.353
607,07/26/20 05:20:00,22.03,3.5,1,72.70,1,4.5,187,"1,000.9",16.93,4.353
608,07/26/20 05:25:00,21.84,3.5,1,73.00,1,4.5,180,"1,000.8",16.81,4.353
609,07/26/20 05:30:00,21.63,3.5,1,75.60,1,4.5,173,"1,000.8",17.15,4.353
610,07/26/20 05:35:00,21.41,3.5,1,74.50,1,4.5,174,"1,000.8",16.71,4.352
611,07/26/20 05:40:00,21.32,3.0,1,74.80,1,4.0,175,"1,000.8",16.69,4.352
612,07/26/20 05:45:00,21.32,3.0,1,73.60,1,3.5,173,"1,000.9",16.43,4.352
613,07/26/20 05:50:00,21.32,2.5,1,72.10,1,3.5,170,"1,000.9",16.11,4.352
614,07/26/20 05:55:00,21.22,2.5,1,74.00,1,3.5,161,"1,001.1",16.42,4.352
615,07/26/20 06:00:00,21.44,2.0,1,71.90,1,3.0,159,"1,001.0",16.18,4.352
616,07/26/20 06:05:00,21.51,2.0,1,70.30,1,3.0,154,"1,000.9",15.89,4.352
617,07/26/20 06:10:00,21.58,2.0,1,70.10,1,3.0,159,"1,000.9",15.92,4.352
618,07/26/20 06:15:00,21.68,2.0,1,71.10,1,3.0,160,"1,000.9",16.23,4.350
619,07/26/20 06:20:00,21.75,2.0,1,69.10,1,3.0,161,"1,001.0",15.85,4.350
620,07/26/20 06:25:00,21.72,2.0,1,70.50,1,3.0,163,"1,001.0",16.15,4.350
621,07/26/20 06:30:00,21.68,2.0,1,70.80,1,3.0,164,"1,001.1",16.17,4.350
622,07/26/20 06:35:00,21.68,2.5,1,71.30,1,3.5,156,"1,000.9",16.28,4.350
623,07/26/20 06:40:00,21.68,2.0,1,70.50,1,3.0,152,"1,000.9",16.10,4.350
624,07/26/20 06:45:00,21.68,2.0,1,68.90,1,3.5,163,"1,000.8",15.74,4.349
625,07/26/20 06:50:00,21.68,2.5,1,69.20,1,3.5,164,"1,000.7",15.81,4.349
626,07/26/20 06:55:00,21.82,3.0,1,70.10,1,4.0,164,"1,000.8",16.15,4.349
627,07/26/20 07:00:00,21.68,3.0,1,70.90,1,4.5,167,"1,000.6",16.19,4.349
628,07/26/20 07:05:00,21.41,3.5,1,72.00,1,4.5,164,"1,000.6",16.18,4.349
629,07/26/20 07:10:00,21.70,3.5,1,69.70,1,4.5,167,"1,000.5",15.94,4.349
630,07/26/20 07:15:00,21.80,3.5,1,72.00,1,4.0,173,"1,000.5",16.55,4.349
631,07/26/20 07:20:00,21.75,3.5,1,72.90,1,4.5,173,"1,000.5",16.69,4.349
632,07/26/20 07:25:00,21.75,3.5,1,72.50,1,4.5,171,"1,000.6",16.61,4.349
633,07/26/20 07:30:00,21.94,3.5,1,69.20,1,4.5,171,"1,000.5",16.06,4.347
634,07/26/20 07:35:00,22.23,4.0,1,68.80,1,5.0,168,"1,000.4",16.24,4.347
635,07/26/20 07:40:00,22.06,4.0,1,69.60,1,5.0,168,"1,000.3",16.26,4.347
636,07/26/20 07:45:00,21.99,3.5,1,70.20,1,4.5,173,"1,000.4",16.33,4.347
637,07/26/20 07:50:00,22.13,3.5,1,69.60,1,4.5,177,"1,000.5",16.33,4.347
638,07/26/20 07:55:00,21.96,4.0,1,71.30,1,4.5,168,"1,000.5",16.55,4.347
639,07/26/20 08:00:00,21.94,3.5,1,71.70,1,4.5,166,"1,000.2",16.62,4.347
640,07/26/20 08:05:00,22.06,3.5,1,69.90,1,4.5,164,"1,000.2",16.33,4.347
641,07/26/20 08:10:00,22.13,3.5,1,70.50,1,4.5,168,"1,000.3",16.53,4.347
642,07/26/20 08:15:00,22.11,3.5,1,69.30,1,4.5,175,"1,000.3",16.24,4.338
643,07/26/20 08:20:00,22.13,3.5,1,69.70,1,4.5,174,"1,000.3",16.36,4.334
644,07/26/20 08:25:00,22.15,3.5,1,69.00,1,4.5,178,"1,000.1",16.22,4.337
645,07/26/20 08:30:00,22.18,3.5,1,70.10,1,4.5,175,999.9,16.49,4.341
646,07/26/20 08:35:00,22.08,4.0,1,69.50,1,5.0,177,999.8,16.26,4.343
647,07/26/20 08:40:00,21.99,4.0,1,69.70,1,4.5,177,999.9,16.22,4.343
648,07/26/20 08:45:00,21.91,3.5,1,72.90,1,4.5,181,999.9,16.86,4.344
649,07/26/20 08:50:00,22.01,3.5,1,70.50,1,4.5,181,999.9,16.42,4.344
650,07/26/20 08:55:00,22.06,3.5,1,73.70,1,4.5,184,"1,000.0",17.17,4.344
651,07/26/20 09:00:00,22.11,3.5,1,71.70,1,4.5,181,999.8,16.78,4.346
652,07/26/20 09:05:00,22.06,3.5,1,70.60,1,4.5,174,999.9,16.49,4.346
653,07/26/20 09:10:00,22.11,3.5,1,68.50,1,4.0,174,"1,000.0",16.06,4.346
654,07/26/20 09:15:00,22.01,3.5,1,71.90,1,4.5,168,"1,000.0",16.73,4.346
655,07/26/20 09:20:00,21.89,3.0,1,70.40,1,4.0,161,999.9,16.28,4.344
656,07/26/20 09:25:00,21.84,3.0,1,69.60,1,4.0,160,999.8,16.06,4.346
657,07/26/20 09:30:00,22.01,3.5,1,69.10,4,4.5,166,999.6,16.11,4.346
658,07/26/20 09:35:00,22.01,4.0,3,68.40,9,5.0,171,999.6,15.95,4.346
659,07/26/20 09:40:00,21.84,3.5,8,70.50,16,4.5,173,999.7,16.26,4.346
660,07/26/20 09:45:00,21.96,3.0,11,69.50,21,4.0,171,999.7,16.15,4.347
661,07/26/20 09:50:00,21.87,3.0,14,70.20,29,4.5,174,999.7,16.22,4.350
662,07/26/20 09:55:00,21.99,3.0,22,69.90,44,4.5,184,999.9,16.26,4.353
663,07/26/20 10:00:00,22.01,3.5,27,68.80,56,4.5,177,999.6,16.04,4.358
664,07/26/20 10:05:00,21.96,3.5,36,71.90,76,4.5,174,999.5,16.68,4.365
665,07/26/20 10:10:00,22.11,3.0,38,71.30,89,4.0,188,999.7,16.69,4.374
666,07/26/20 10:15:00,22.18,3.5,49,70.60,106,4.5,175,999.7,16.60,4.388
667,07/26/20 10:20:00,22.23,2.5,44,70.00,101,4.0,173,999.7,16.51,4.406
668,07/26/20 10:25:00,22.11,2.5,49,70.20,111,3.5,175,999.8,16.44,4.420
669,07/26/20 10:30:00,22.11,3.0,33,70.10,76,4.0,173,999.8,16.42,4.432
670,07/26/20 10:35:00,22.13,3.0,33,71.50,84,4.0,171,999.7,16.76,4.436
671,07/26/20 10:40:00,22.08,3.0,36,70.40,84,4.0,161,999.8,16.47,4.435
672,07/26/20 10:45:00,22.15,2.5,42,69.40,101,4.0,164,999.8,16.31,4.435
673,07/26/20 10:50:00,22.18,3.0,61,69.00,134,4.0,164,999.8,16.24,4.435
674,07/26/20 10:55:00,22.20,3.5,52,71.10,129,4.5,167,999.5,16.74,4.439
675,07/26/20 11:00:00,22.18,3.5,44,72.20,91,4.5,174,999.8,16.96,4.438
676,07/26/20 11:05:00,22.08,3.5,46,71.00,99,4.5,183,999.7,16.60,4.427
677,07/26/20 11:10:00,22.13,3.5,53,72.50,116,4.5,173,999.6,16.98,4.408
678,07/26/20 11:15:00,22.13,3.5,51,71.70,114,4.5,170,999.6,16.80,4.397
679,07/26/20 11:20:00,22.11,3.5,27,71.00,59,4.5,167,999.7,16.62,4.400
680,07/26/20 11:25:00,22.18,3.5,28,70.60,61,4.5,175,999.7,16.60,4.406
681,07/26/20 11:30:00,22.13,3.5,43,73.90,89,5.0,175,999.6,17.28,4.408
682,07/26/20 11:35:00,22.20,3.5,47,71.40,96,4.5,177,999.7,16.80,4.412
683,07/26/20 11:40:00,22.25,3.0,51,71.70,109,4.0,173,999.7,16.92,4.417
684,07/26/20 11:45:00,22.32,3.0,47,74.50,96,4.0,170,999.8,17.59,4.424
685,07/26/20 11:50:00,22.27,3.0,56,71.80,114,4.0,167,999.7,16.96,4.430
686,07/26/20 11:55:00,22.42,2.5,54,72.40,114,3.5,170,999.8,17.23,4.436
687,07/26/20 12:00:00,22.39,2.5,33,72.30,69,3.5,168,999.8,17.19,4.441
688,07/26/20 12:05:00,22.32,2.0,52,72.30,111,3.5,156,999.7,17.12,4.432
689,07/26/20 12:10:00,22.37,2.0,56,71.40,119,3.0,154,999.8,16.96,4.414
690,07/26/20 12:15:00,22.42,2.5,99,73.00,211,3.0,157,999.7,17.36,4.394
691,07/26/20 12:20:00,22.47,2.5,84,72.20,179,3.5,161,999.6,17.23,4.397
692,07/26/20 12:25:00,22.61,3.0,67,72.90,144,4.0,166,999.4,17.52,4.423
693,07/26/20 12:30:00,22.70,3.0,79,73.10,166,4.0,164,999.6,17.66,4.444
694,07/26/20 12:35:00,22.70,3.0,118,72.00,246,4.0,164,999.3,17.42,4.439
695,07/26/20 12:40:00,22.82,3.5,164,71.70,349,4.5,163,999.1,17.47,4.421
696,07/26/20 12:45:00,22.85,3.5,196,70.90,421,4.5,164,998.9,17.31,4.409
697,07/26/20 12:50:00,22.90,4.0,166,70.30,354,5.0,167,998.9,17.22,4.398
698,07/26/20 12:55:00,23.02,4.5,151,71.90,324,5.5,170,998.9,17.70,4.420
699,07/26/20 13:00:00,23.06,4.5,112,72.80,239,5.5,173,999.0,17.94,4.456
700,07/26/20 13:05:00,23.04,4.5,87,72.30,186,5.5,178,999.0,17.81,4.451
701,07/26/20 13:10:00,23.02,4.5,69,71.00,151,5.5,184,998.9,17.50,4.430
702,07/26/20 13:15:00,23.06,4.5,81,71.00,176,5.5,187,998.9,17.54,4.414
703,07/26/20 13:20:00,23.02,4.5,129,72.20,279,5.5,184,998.8,17.76,4.406
704,07/26/20 13:25:00,23.04,4.0,138,72.50,291,5.5,181,998.8,17.85,4.400
705,07/26/20 13:30:00,23.02,3.5,123,72.70,261,4.5,178,998.9,17.87,4.424
706,07/26/20 13:35:00,22.94,3.5,129,71.60,274,4.5,175,998.8,17.56,4.456
707,07/26/20 13:40:00,22.92,3.5,142,73.50,306,4.5,173,998.7,17.95,4.448
708,07/26/20 13:45:00,22.80,4.0,87,72.70,184,5.0,174,998.6,17.66,4.423
709,07/26/20 13:50:00,22.82,4.5,119,73.00,256,6.0,175,998.6,17.75,4.412
710,07/26/20 13:55:00,22.94,5.0,152,71.80,326,6.0,180,998.4,17.61,4.403
711,07/26/20 14:00:00,23.02,5.0,181,74.40,389,6.5,183,998.4,18.24,4.405
712,07/26/20 14:05:00,23.06,5.5,186,72.80,394,6.5,183,998.3,17.94,4.436
713,07/26/20 14:10:00,23.11,5.0,182,73.50,386,6.0,183,998.4,18.14,4.462
714,07/26/20 14:15:00,23.14,5.0,193,71.60,411,6.5,185,998.3,17.75,4.445
715,07/26/20 14:20:00,23.18,4.5,217,72.70,461,6.0,184,998.3,18.03,4.421
716,07/26/20 14:25:00,23.30,4.5,232,73.20,486,5.5,183,998.3,18.26,4.411
717,07/26/20 14:30:00,23.42,4.5,292,72.80,619,6.0,181,998.0,18.29,4.402
718,07/26/20 14:35:00,23.52,4.0,264,71.00,556,5.0,178,997.9,17.98,4.405
719,07/26/20 14:40:00,23.71,4.5,337,72.20,714,6.0,181,997.9,18.43,4.445
720,07/26/20 14:45:00,23.93,4.0,374,72.90,799,5.5,178,997.7,18.80,4.465
721,07/26/20 14:50:00,24.17,4.5,511,70.40,"1,064",6.0,177,997.6,18.47,4.438
722,07/26/20 14:55:00,24.36,4.5,479,70.40,994,6.5,185,997.8,18.65,4.417
723,07/26/20 15:00:00,24.51,4.5,449,69.80,941,6.5,183,997.5,18.65,4.408
724,07/26/20 15:05:00,24.65,5.0,467,68.70,976,6.5,178,997.5,18.54,4.400
725,07/26/20 15:10:00,24.90,5.5,523,69.60,"1,099",7.0,178,997.4,18.98,4.411
726,07/26/20 15:15:00,25.02,5.0,646,70.70,"1,361",8.1,190,997.4,19.35,4.453
727,07/26/20 15:20:00,25.06,5.5,527,65.50,"1,106",8.1,188,997.3,18.17,4.463
728,07/26/20 15:25:00,25.14,5.5,507,66.80,"1,101",7.5,187,997.3,18.55,4.430
729,07/26/20 15:30:00,25.21,6.0,669,66.30,"1,441",8.1,187,997.4,18.50,4.415
730,07/26/20 15:35:00,25.31,6.0,828,66.20,"1,754",8.1,185,997.4,18.57,4.406
731,07/26/20 15:40:00,25.40,5.5,847,65.30,"1,789",7.5,185,997.3,18.44,4.400
732,07/26/20 15:45:00,25.65,6.0,936,66.50,"1,949",7.5,184,997.0,18.96,4.430
733,07/26/20 15:50:00,25.87,5.5,568,66.40,"1,231",7.5,190,997.0,19.15,4.457
734,07/26/20 15:55:00,25.99,5.0,571,65.10,"1,239",8.1,194,997.0,18.95,4.442
735,07/26/20 16:00:00,26.43,6.5,914,62.70,"1,906",9.6,197,996.8,18.76,4.415
736,07/26/20 16:05:00,26.45,6.5,947,63.90,"1,961",8.6,197,996.9,19.09,4.406
737,07/26/20 16:10:00,26.67,6.5,964,61.50,"1,969",8.6,198,996.5,18.68,4.398
738,07/26/20 16:15:00,26.84,7.0,632,59.30,"1,374",10.1,201,996.6,18.26,4.411
739,07/26/20 16:20:00,26.87,7.5,994,61.40,"2,049",10.1,199,996.6,18.84,4.450
740,07/26/20 16:25:00,27.09,7.5,747,60.60,"1,571",10.1,201,996.6,18.84,4.456
741,07/26/20 16:30:00,27.04,6.0,568,62.50,"1,224",8.6,198,996.5,19.29,4.420
742,07/26/20 16:35:00,27.09,6.0,633,62.60,"1,346",8.6,199,996.5,19.36,4.409
743,07/26/20 16:40:00,26.89,6.5,814,63.30,"1,716",10.1,195,996.3,19.35,4.400
744,07/26/20 16:45:00,27.04,7.0,988,64.20,"2,039",11.1,197,996.3,19.72,4.421
745,07/26/20 16:50:00,27.21,7.0,939,60.10,"1,944",9.6,197,996.1,18.82,4.451
746,07/26/20 16:55:00,27.33,6.5,984,62.80,"2,031",9.1,197,995.9,19.64,4.450
747,07/26/20 17:00:00,27.55,7.5,996,59.40,"2,059",10.6,197,995.8,18.95,4.420
748,07/26/20 17:05:00,27.60,7.5,"1,093",62.30,"2,231",11.6,195,995.5,19.77,4.408
749,07/26/20 17:10:00,27.55,7.0,759,61.10,"1,584",9.6,192,995.4,19.41,4.402
750,07/26/20 17:15:00,27.97,6.5,443,63.60,919,10.1,199,995.6,20.45,4.421
751,07/26/20 17:20:00,27.92,6.0,436,61.00,901,8.6,194,995.4,19.73,4.451
752,07/26/20 17:25:00,27.97,6.5,576,60.80,"1,211",9.1,197,995.6,19.72,4.448
753,07/26/20 17:30:00,28.05,6.0,483,61.10,"1,024",9.6,199,995.2,19.87,4.420
754,07/26/20 17:35:00,28.00,7.0,756,61.20,"1,594",10.6,198,995.4,19.85,4.406
755,07/26/20 17:40:00,28.20,7.0,"1,227",62.00,"2,499",10.1,197,995.0,20.25,4.400
756,07/26/20 17:45:00,28.17,7.5,398,62.20,849,10.1,194,995.0,20.28,4.423
757,07/26/20 17:50:00,28.30,7.0,369,62.20,784,10.1,195,995.1,20.39,4.454
758,07/26/20 17:55:00,28.20,6.5,337,60.00,719,10.1,195,995.1,19.72,4.448
759,07/26/20 18:00:00,28.42,6.0,493,61.40,"1,061",9.1,197,995.2,20.30,4.415
760,07/26/20 18:05:00,28.49,7.0,429,59.90,931,10.1,198,994.9,19.97,4.406
761,07/26/20 18:10:00,28.54,6.5,437,62.30,931,8.6,195,995.1,20.65,4.398
762,07/26/20 18:15:00,28.79,7.5,409,59.30,886,11.6,201,995.1,20.09,4.433
763,07/26/20 18:20:00,28.64,6.0,383,62.50,849,10.1,195,994.9,20.80,4.459
764,07/26/20 18:25:00,28.89,7.0,612,59.50,"1,356",8.6,195,994.8,20.23,4.441
765,07/26/20 18:30:00,28.89,7.0,634,63.00,"1,386",9.6,194,994.5,21.16,4.412
766,07/26/20 18:35:00,29.29,6.0,646,60.90,"1,399",8.1,197,994.5,20.99,4.403
767,07/26/20 18:40:00,29.44,6.5,448,60.00,951,10.1,195,994.6,20.88,4.398
768,07/26/20 18:45:00,29.19,6.5,679,63.60,"1,416",10.1,198,994.6,21.60,4.441
769,07/26/20 18:50:00,29.64,6.0,443,61.00,944,11.1,199,994.7,21.34,4.457
770,07/26/20 18:55:00,28.94,5.5,266,62.50,551,8.1,197,994.8,21.08,4.432
771,07/26/20 19:00:00,29.21,6.5,276,61.80,571,9.6,198,994.8,21.15,4.412
772,07/26/20 19:05:00,29.29,6.5,388,60.80,816,8.6,198,994.4,20.96,4.403
773,07/26/20 19:10:00,29.24,5.5,451,61.60,951,8.6,198,994.4,21.13,4.405
774,07/26/20 19:15:00,29.16,7.0,386,61.80,814,10.1,198,994.5,21.11,4.448
775,07/26/20 19:20:00,29.14,6.5,311,63.00,649,8.6,197,994.6,21.40,4.460
776,07/26/20 19:25:00,28.94,5.5,258,63.30,529,9.6,198,994.5,21.29,4.423
777,07/26/20 19:30:00,29.07,6.0,366,65.00,774,7.5,199,994.3,21.84,4.408
778,07/26/20 19:35:00,29.14,5.5,261,64.30,534,7.5,205,994.6,21.73,4.402
779,07/26/20 19:40:00,29.36,5.0,249,62.20,504,8.1,208,994.5,21.40,4.420
780,07/26/20 19:45:00,29.51,5.0,373,61.40,794,7.0,211,994.5,21.33,4.448
781,07/26/20 19:50:00,29.41,5.5,434,61.20,926,7.5,208,994.4,21.18,4.448
782,07/26/20 19:55:00,29.11,5.0,361,64.80,751,6.5,198,994.5,21.84,4.418
783,07/26/20 20:00:00,29.31,5.0,233,63.50,476,7.5,201,994.6,21.69,4.406
784,07/26/20 20:05:00,29.26,6.0,171,63.40,346,8.6,199,994.5,21.62,4.400
785,07/26/20 20:10:00,29.29,5.5,132,63.10,264,8.6,202,994.6,21.57,4.426
786,07/26/20 20:15:00,29.26,5.5,172,63.00,354,8.6,199,994.4,21.52,4.429
787,07/26/20 20:20:00,29.19,5.0,194,65.30,399,7.0,198,994.4,22.03,4.412
788,07/26/20 20:25:00,29.59,6.5,126,62.60,241,9.1,201,994.4,21.72,4.415
789,07/26/20 20:30:00,29.41,6.5,158,63.20,319,9.1,202,994.4,21.71,4.450
790,07/26/20 20:35:00,29.49,5.0,166,62.20,341,7.0,205,994.3,21.52,4.457
791,07/26/20 20:40:00,29.49,6.0,177,62.00,361,8.6,204,994.3,21.47,4.424
792,07/26/20 20:45:00,29.41,5.5,164,61.80,336,8.1,202,994.3,21.34,4.409
793,07/26/20 20:50:00,29.31,5.5,174,62.50,359,7.5,202,994.2,21.43,4.403
794,07/26/20 20:55:00,29.21,5.0,139,63.30,284,7.0,204,994.1,21.55,4.406
795,07/26/20 21:00:00,29.29,6.0,112,62.50,226,9.1,202,994.1,21.41,4.442
796,07/26/20 21:05:00,28.99,5.0,89,66.00,176,7.0,204,994.2,22.02,4.459
797,07/26/20 21:10:00,28.87,4.5,82,67.30,164,6.5,201,994.4,22.22,4.432
